# Dii Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
360,-5.790104E-07,-6.163435E-07,1.629728E-05,1.63192E-05
361,-5.076954E-06,2.129064E-05,1.437809E-05,2.618771E-05
362,-3.657064E-06,1.719915E-05,2.088923E-05,2.730467E-05
363,-3.21728E-06,-8.087488E-06,5.57608E-05,5.643602E-05
364,-2.856349E-06,2.452789E-05,-1.085772E-06,2.47175E-05
365,-1.705106E-05,5.797045E-05,-2.714376E-07,6.042669E-05
366,-2.857318E-06,2.452436E-05,6.99863E-07,2.470017E-05
367,0.0004904418,0.000363422,-0.000102802,0.0006190129
368,-0.01906149,0.06811576,0.03632179,0.07951333
369,2.174068E-06,-1.599287E-05,-5.659192E-06,1.710336E-05
370,-2.962374E-06,4.093306E-07,-2.860423E-06,4.138264E-06
371,-5.155602E-06,1.846843E-06,-1.542597E-06,5.689522E-06
372,-1.668589E-06,-1.899094E-05,1.88097E-07,1.906503E-05
373,2.226261E-06,1.770014E-06,-5.021233E-07,2.888133E-06
374,1.641391E-06,-1.332454E-05,-2.797749E-06,1.371368E-05
375,7.504046E-07,4.255371E-06,-1.412041E-06,4.545894E-06
376,1.65599E-06,-1.333952E-05,-2.772574E-06,1.372488E-05
377,-0.0003492178,0.0006724805,-7.627295E-05,0.0007615777
378,0.0005328789,0.0007157894,-0.0005287417,0.001037247
379,0.0007124992,0.0009069664,0.001009236,0.00153258
380,0.001282858,0.0008259066,0.0006529439,0.001659573
381,-1.818775E-05,2.259679E-05,1.570985E-05,3.298801E-05
382,1.52347E-06,2.972948E-05,1.571728E-05,3.366298E-05
383,-2.018162E-05,1.695722E-05,-9.304459E-06,2.795385E-05
384,1.53673E-06,2.972309E-05,1.572813E-05,3.3663E-05
385,-9.049621E-06,1.57334E-05,1.546041E-05,2.384239E-05
386,1.117132E-05,-3.630812E-06,-6.886592E-06,1.36164E-05
387,-1.587963E-05,-2.828194E-06,-6.703068E-06,1.746689E-05
388,-2.017634E-05,1.696178E-05,-9.286501E-06,2.794684E-05
389,9.455812E-08,-1.929139E-07,1.820353E-07,2.815917E-07
390,-7.098781E-07,3.086154E-06,3.00314E-07,3.180953E-06
391,8.274561E-07,4.465126E-07,-8.191437E-08,9.438046E-07
392,5.147255E-07,2.616609E-06,-3.715753E-07,2.692518E-06
393,5.436321E-08,7.529562E-07,-1.028703E-07,7.618929E-07
394,-7.069123E-07,3.08352E-06,-4.441296E-08,3.163826E-06
395,-5.756293E-05,3.446573E-05,-1.82361E-05,6.952649E-05
396,0.0001239586,3.688102E-05,-4.616184E-05,0.0001373203
397,-7.119015E-06,2.080181E-06,-9.211162E-05,9.240973E-05
398,-0.0001481176,-0.0001293287,-3.828873E-05,0.0002003267
